instanceid,closed,opening,dayofweek,victim_gender,totalnumbervictims,totalsuspects
A9553359-F216-4DA0-97E8-A02D91F3D97D,Z--EARLY CLOSED,NA,SATURDAY,NA,1,NA
288F020B-2266-470D-9B3E-33EEC33350D9,G--CLEARED BY ARREST - JUVENILE,NA,TUESDAY,FEMALE,1,NA
D5431CE8-EAE6-4BA8-9C9B-180E605FA39B,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,NA
981EBB76-D90D-4156-B940-F1C8F8668057,I--INVESTIGATION PENDING,5 - OTHER,MONDAY,MALE,126,NA
6AD2C5F1-EA55-4E2B-904D-00A90BDCC294,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,1,1
CFC4D402-76DC-46AC-A929-8BECC1CB96D8,Z--EARLY CLOSED,NA,WEDNESDAY,FEMALE,1,NA
5D6227DD-0A5B-48A0-A429-104319A8C277,Z--EARLY CLOSED,1 - DOOR,MONDAY,MALE,1,NA
2CB856E1-D041-44FC-A6CF-79BFC431EBDD,J--CLOSED,NA,SUNDAY,FEMALE,1,1
1DE2D884-F8B9-4748-912A-566FA6802970,Z--EARLY CLOSED,NA,SATURDAY,MALE,1,NA
1D0E2ED7-8EFB-4C8F-B3BA-3A9F40A8EEB5,Z--EARLY CLOSED,2 - WINDOW,THURSDAY,NA,1,3
222B5203-EE4F-4F76-96E7-BE2D6BD1DE1A,K--UNFOUNDED,NA,TUESDAY,MALE,2,2
7970B95E-155C-4A1E-B8E0-0258721AF95F,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,3
35F9B2AF-50A8-4A78-943F-0FB84EED27AF,Z--EARLY CLOSED,2 - WINDOW,SUNDAY,FEMALE,1,2
44E68A63-5EC6-459F-8900-9C5D2C50F80C,I--INVESTIGATION PENDING,NA,TUESDAY,MALE,2,1
A859891A-85DE-405C-8CD1-D03AF68D75D7,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,FEMALE,2,1
225BD155-6645-4A3A-96FE-82B6491F45B9,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,NA
7D8C3656-9355-43BB-A15C-D45BCFA6AE7F,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,NA,1,NA
26C1C272-0287-4B0F-8FE7-2FE2734F5C6F,G--CLEARED BY ARREST - JUVENILE,NA,FRIDAY,MALE,3,NA
E26F7B03-A327-491C-B7D6-EC981C83731D,I--INVESTIGATION PENDING,NA,THURSDAY,MALE,1,7
322D7FC5-09F7-4C73-BC0F-BF5F2AC3CBB6,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,2,NA
EF60DE68-6077-4EFE-B8F4-062BD4D0D9EB,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,1,NA
AB91F83D-75EB-492E-9A4D-15E6AC8AE3CF,F--CLEARED BY ARREST - ADULT,NA,MONDAY,MALE,2,NA
30C6BCD9-69B5-4330-9871-5E885DC217C4,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,1,NA
D03F7762-CE9B-4C5C-9ECF-66D522DD193E,D--VICTIM REFUSED TO COOPERATE,NA,MONDAY,FEMALE,1,1
17D7A76D-7CFA-4D4E-AF05-3147F22B3C97,F--CLEARED BY ARREST - ADULT,1 - DOOR,SATURDAY,NA,1,NA
48AFB5ED-BECE-47C4-B193-7501D51B640D,Z--EARLY CLOSED,NA,NA,FEMALE,1,NA
B547FC08-81A5-4735-9D84-984FA9489D1E,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,NA
F4A994D8-8550-491F-BA20-2893D44B1055,I--INVESTIGATION PENDING,NA,FRIDAY,MALE,2,2
D20C704C-ED24-44A9-B88A-818227CD9FF6,Z--EARLY CLOSED,NA,MONDAY,NA,1,NA
3498FA99-1BCA-4E98-8F6A-73D38A08A8B3,F--CLEARED BY ARREST - ADULT,2 - WINDOW,SATURDAY,FEMALE,1,1
EF560215-5A83-421F-B92D-FA643C0FDEA4,I--INVESTIGATION PENDING,NA,SUNDAY,FEMALE,1,NA
EA70DA3E-9C17-430A-BE54-D02BB5180344,I--INVESTIGATION PENDING,NA,WEDNESDAY,MALE,2,1
A700D234-DE15-4DCD-8D7B-2EEC10588257,I--INVESTIGATION PENDING,NA,SATURDAY,FEMALE,1,NA
420206E5-2A49-45CA-AEA2-F240A53AF83D,F--CLEARED BY ARREST - ADULT,NA,MONDAY,MALE,1,NA
17811247-F012-4D3B-8049-6810B8A5F2E0,F--CLEARED BY ARREST - ADULT,NA,MONDAY,MALE,3,1
41132B67-A605-4813-B5CD-DB3D89101DD1,B--PROSECUTION DECLINED,NA,THURSDAY,MALE,1,1
8F0D6CC9-78E2-4099-B87F-2F4637A0AD4A,I--INVESTIGATION PENDING,6 - UNKNOWN,MONDAY,FEMALE,1,NA
996CF31C-68D1-461A-972D-7AA3D2957891,I--INVESTIGATION PENDING,NA,WEDNESDAY,MALE,2,7
441ACFD9-CCF4-44CB-96C0-C62B27629BFD,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,3,1
3E9A7CED-E9C5-4E38-8DAC-DCA6437E29C6,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,NA
14787C4A-BF8E-4634-8C15-41304BCB8AC9,Z--EARLY CLOSED,NA,THURSDAY,NA,1,2
A8443799-23EF-4801-9FB5-040B3EC9C4EF,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,1
2DACD163-15F2-4FD9-A2D5-2179E836B524,D--VICTIM REFUSED TO COOPERATE,NA,THURSDAY,MALE,1,1
156EA0F3-40A9-4133-881F-264DA13A1E35,D--VICTIM REFUSED TO COOPERATE,NA,TUESDAY,FEMALE,1,1
8F7D3576-DE19-432E-87EE-F9CD78F7813D,D--VICTIM REFUSED TO COOPERATE,NA,SUNDAY,FEMALE,1,1
FADC4C5D-FE61-410A-8842-7DC9B30B87A2,Z--EARLY CLOSED,NA,FRIDAY,NA,1,2
EB5B789E-189F-4D94-BD82-76CBA4CF9417,Z--EARLY CLOSED,NA,TUESDAY,NA,1,NA
8EC3226B-AC42-4CA8-8E80-558166320AFD,I--INVESTIGATION PENDING,NA,SUNDAY,FEMALE,1,1
1D566441-A3D7-4841-B0E0-504D62E5DF9F,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,1,1
851242C1-B1B6-4E38-839C-7F374B1A33C3,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,2,NA
E6C2548F-573F-4183-B385-0FB2DAD7825F,Z--EARLY CLOSED,NA,FRIDAY,MALE,6,3
2AED43B8-3AD3-48E0-B30F-B31740BDC9E0,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,1
0CA2AB26-A313-48B8-AE09-5871826ACBE0,Z--EARLY CLOSED,NA,MONDAY,MALE,1,NA
77D62127-879A-4C0D-95B6-BD2CA034BA6F,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,NA,1,1
E88ED9B3-D809-4878-8FE2-FD6DAC59D897,Z--EARLY CLOSED,NA,MONDAY,FEMALE,3,NA
93DC4B5B-CF9F-426D-8D88-00A6D41C103A,H--WARRANT ISSUED,NA,TUESDAY,MALE,1,1
531EF8DD-9E57-4EA8-A079-BA50E04EE159,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,1
3825F1EC-DF00-4510-9A3C-B8C946C2932E,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,2,NA
C15D1812-761D-4863-A67E-444173399E85,Z--EARLY CLOSED,NA,MONDAY,FEMALE,1,NA
EBC798E6-663E-4B6C-8FA1-FCA824EE3A2B,Z--EARLY CLOSED,2 - WINDOW,SATURDAY,FEMALE,1,NA
F75E20E6-62B8-481E-AE38-52597059A39F,Z--EARLY CLOSED,1 - DOOR,WEDNESDAY,FEMALE,1,1
3C37C6EE-DEA7-48D2-BF73-E71A830847F0,J--CLOSED,NA,THURSDAY,MALE,1,NA
65D7F8D1-393B-45DF-849E-CBB67DCE06AD,Z--EARLY CLOSED,NA,FRIDAY,FEMALE,1,NA
C0EA4326-54BE-45DE-8FBB-E6FF6DB2A9F8,J--CLOSED,NA,SUNDAY,MALE,2,4
9F41C6F4-86BB-4F77-9C8F-542477B68298,Z--EARLY CLOSED,NA,TUESDAY,FEMALE,1,1
1EF17418-C185-4C6E-9954-237E9ADA02D8,K--UNFOUNDED,NA,FRIDAY,FEMALE,1,1
BE6C325A-A726-47DE-B184-17F0E8B832BA,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,2,NA
DAF17401-AA1B-4B64-A745-CC370B8B94E4,I--INVESTIGATION PENDING,NA,FRIDAY,MALE,1,2
BADE7812-5A7E-49E1-86F2-79F18901D93D,I--INVESTIGATION PENDING,NA,THURSDAY,FEMALE,1,1
099B638E-A7F7-47CC-9AC8-8D4D6633D896,J--CLOSED,NA,THURSDAY,FEMALE,1,NA
1D52E054-5105-4789-8A72-8069F059F50B,I--INVESTIGATION PENDING,NA,THURSDAY,MALE,1,NA
BAC09851-C12A-4389-8FD9-5FEE40B6379F,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,NA
87361251-D0E9-4F71-8DC5-9C351A44E901,K--UNFOUNDED,NA,WEDNESDAY,MALE,1,1
9967591A-A130-43EC-8FFE-EA2D96E3B154,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,2,NA
B37C2998-40B5-49A6-BAF0-1AEC6658B993,J--CLOSED,NA,SUNDAY,MALE,1,1
FD9F7F64-414A-41B3-A865-181673CB7E7D,J--CLOSED,NA,FRIDAY,MALE,1,1
E5DD971D-D8E6-4C66-BAE8-04F4B686F106,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,NA
EB6473C8-B87E-4A7A-9728-BDCFCFEEB790,Z--EARLY CLOSED,NA,SUNDAY,MALE,1,NA
01E875B4-ACC5-4562-BBD6-770D761FF59A,Z--EARLY CLOSED,NA,FRIDAY,MALE,2,NA
E9521C2E-AE09-402A-829B-5C84B79A0216,D--VICTIM REFUSED TO COOPERATE,NA,FRIDAY,FEMALE,1,1
4D708616-7BC1-462A-9461-E43546A8DB90,D--VICTIM REFUSED TO COOPERATE,NA,SUNDAY,MALE,1,1
0DC0CE81-DC11-4C46-8396-61947BEAD640,I--INVESTIGATION PENDING,NA,TUESDAY,FEMALE,1,1
FE2FBC72-41D5-4A43-847B-E9F4F13560FB,H--WARRANT ISSUED,NA,THURSDAY,MALE,2,1
67067F16-5BBA-4D52-BD56-84AA40BF6959,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,MALE,1,1
301D5FFF-C291-4BFB-9161-32C1C929E591,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,1,NA
F4D95529-4589-4B2F-9CF4-C78ABE9CF88D,Z--EARLY CLOSED,NA,THURSDAY,NA,6,2
D4CF8688-415E-4853-AA0C-C8D64CED907B,K--UNFOUNDED,NA,TUESDAY,FEMALE,3,3
47B9074B-0877-4AE8-88EB-F7A96F4ADEF0,J--CLOSED,NA,SUNDAY,MALE,1,1
DCEF8C59-5CCA-4D57-A1DF-B9FD2968D771,D--VICTIM REFUSED TO COOPERATE,NA,FRIDAY,NA,1,1
C37F33F8-13C3-4E0A-A3CD-684DC023CB76,Z--EARLY CLOSED,NA,NA,MALE,1,NA
0851CB31-4460-4D2A-9D36-39F3488A53C4,Z--EARLY CLOSED,NA,NA,MALE,1,NA
793D9F03-B5E3-4BC4-954C-4E4C2AFFDB66,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,1,NA
DA6AA380-4878-4423-9D20-E2DE248F493A,J--CLOSED,1 - DOOR,SUNDAY,FEMALE,1,2
4F576357-8AFF-4E72-8843-FDB89EC95094,J--CLOSED,NA,TUESDAY,MALE,1,NA
C81BBE43-B08E-413A-9B45-7D58B90CBCCD,Z--EARLY CLOSED,NA,SUNDAY,FEMALE,1,NA
E4F503DE-9449-47CE-B904-58A39F2A7594,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,NA,1,NA
16F1DB1B-CDC0-4D21-AB9F-3927E7F17A3C,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,1
DC85C710-A6F1-4340-8487-EDA8A67AC850,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,NA
10247741-23B1-447C-B155-1994E9F51ACC,H--WARRANT ISSUED,NA,TUESDAY,FEMALE,3,2
CBCEAF0F-412D-4860-832F-D12E3EA32F95,J--CLOSED,NA,TUESDAY,MALE,1,3
54440FD9-2229-475F-B97B-9C5010470C54,Z--EARLY CLOSED,NA,TUESDAY,MALE,2,2
6A745372-9350-4571-B1A6-F8299CB607B5,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,2
F904D6CD-7967-458D-8243-443352FE0421,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,FEMALE,2,1
698EF167-53A9-4602-A639-24E1A918ACFE,J--CLOSED,NA,TUESDAY,NA,1,1
E54720D2-C442-4DB5-8B7D-DECF1B0C9D23,NA,NA,SATURDAY,MALE,1,5
1B526650-098D-43B0-97C5-57D2EBFC0496,I--INVESTIGATION PENDING,NA,MONDAY,MALE,1,2
C63F66F3-2023-4553-B12A-7E3569BB03D3,D--VICTIM REFUSED TO COOPERATE,1 - DOOR,MONDAY,MALE,1,2
68A424C0-CA54-4C17-88B2-120CA1593D3F,Z--EARLY CLOSED,NA,SUNDAY,FEMALE,1,NA
D1EE2391-04D6-4475-9801-D7F6C3ED1D29,Z--EARLY CLOSED,NA,MONDAY,NA,1,NA
5397A61C-F9DD-4E6E-8E7E-3DE8AC5FBC11,J--CLOSED,NA,SUNDAY,FEMALE,1,NA
8FDFFF37-BF91-4F70-8952-5BC47BA07A0C,Z--EARLY CLOSED,NA,MONDAY,MALE,1,NA
4899A517-1275-4E90-AF4C-ED605C816C2C,J--CLOSED,1 - DOOR,FRIDAY,MALE,2,NA
A5CC16F8-9F62-4AA3-A774-2A96CE0185E8,Z--EARLY CLOSED,NA,TUESDAY,MALE,1,NA
A2AEF1ED-DA53-44E1-90A8-B010DBAFDCB0,H--WARRANT ISSUED,NA,THURSDAY,FEMALE,1,1
99F6A726-8551-4B35-AF9F-01593826E900,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,MALE,1,NA
E7C57181-CFFD-470B-B436-371671DB6ADB,F--CLEARED BY ARREST - ADULT,NA,WEDNESDAY,MALE,1,NA
D7048A18-90CD-47B8-B922-3A5CDD3C5558,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,MALE,1,NA
47ED8C38-C7C8-4D3D-9A54-E730E8DDDCF1,NA,NA,FRIDAY,MALE,4,NA
9615A322-4036-4733-88D7-98286FB95C49,G--CLEARED BY ARREST - JUVENILE,NA,WEDNESDAY,NA,1,NA
285E972E-FC67-4A95-9BC8-9DE0F2397120,I--INVESTIGATION PENDING,NA,FRIDAY,FEMALE,3,1
7A1AEF4D-07A0-4C92-8466-8BE2577CD4BB,NA,NA,FRIDAY,FEMALE,2,NA
153A0656-1565-49EC-B87D-9D114F6F3A24,D--VICTIM REFUSED TO COOPERATE,NA,SATURDAY,MALE,1,1
A8CA497A-F0FE-4ACC-8F08-B9B266B4A0C2,J--CLOSED,NA,THURSDAY,FEMALE,1,NA
A000F5DB-FB6B-43F4-920B-2D2B1C91DE51,H--WARRANT ISSUED,NA,MONDAY,FEMALE,1,2
BE0E5990-E372-4E4C-BCD7-00818B436161,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,1,1
79CBD7F7-4259-46A2-9620-46AC22BE4A94,J--CLOSED,NA,SUNDAY,MALE,2,1
71FFCDF2-BE13-4AC4-8C2E-613C32E159C0,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,FEMALE,1,1
0282EF17-5F50-44D7-A425-29B195914355,J--CLOSED,2 - WINDOW,TUESDAY,FEMALE,1,NA
D77E01E8-710F-458B-A03F-2BCF2BB967FD,I--INVESTIGATION PENDING,NA,FRIDAY,FEMALE,1,NA
50C33AC4-EF82-435A-B877-6C72A8B89187,H--WARRANT ISSUED,NA,SATURDAY,FEMALE,1,1
5ACDA1C1-23D3-4EE3-99B1-55F373295663,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,1,1
D2162E56-D698-4EA1-9C68-BCD103F85D4D,H--WARRANT ISSUED,NA,TUESDAY,MALE,1,1
D46468B3-04B1-4393-B25A-52598206FFDE,J--CLOSED,1 - DOOR,TUESDAY,MALE,2,2
44BC798A-7AC5-45B3-8B4E-A6CFA228C63F,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,FEMALE,2,1
BDB2710E-790E-40D9-A5EE-AD1ACF42035D,I--INVESTIGATION PENDING,NA,SUNDAY,MALE,1,1
FC7DBF2C-4CB3-4B9C-B895-7BC8DA00F17F,G--CLEARED BY ARREST - JUVENILE,NA,FRIDAY,MALE,2,NA
B7EB1E3F-2036-4413-9BFB-180AA5C452E9,G--CLEARED BY ARREST - JUVENILE,NA,TUESDAY,FEMALE,2,1
B8EA2160-9CF2-4281-AF90-3AB8F8FB5BC2,Z--EARLY CLOSED,2 - WINDOW,SATURDAY,FEMALE,1,NA
C427C772-52FB-419A-977B-00F72A68EF83,Z--EARLY CLOSED,NA,SATURDAY,FEMALE,4,1
7EF57BF3-B707-42A8-AC37-B3AB4A303B58,J--CLOSED,NA,WEDNESDAY,NA,1,NA
D82E41A0-B4D2-470D-8A65-BADBD11F6A12,I--INVESTIGATION PENDING,NA,MONDAY,NA,1,2
DE1EF8C4-085A-4C0B-9B7E-12F1782427D2,I--INVESTIGATION PENDING,1 - DOOR,SUNDAY,FEMALE,2,2
E94C8D90-3A9E-4559-8C3D-7896C906E5AF,K--UNFOUNDED,NA,WEDNESDAY,MALE,1,4
D101E537-38E4-4457-BE57-F558817DA587,Z--EARLY CLOSED,NA,THURSDAY,NA,1,1
EEC5226F-FE7B-4077-8DDA-217B9E05F246,J--CLOSED,NA,FRIDAY,MALE,1,NA
796739E4-DCB4-42ED-BCC2-7D116A64DE02,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,MALE,1,NA
8C9D7B91-BC76-421D-95C1-FA91E072FE20,J--CLOSED,NA,THURSDAY,FEMALE,1,1
C071E385-2863-45D9-B428-786CF0EE14F9,Z--EARLY CLOSED,NA,SATURDAY,NA,2,NA
9243C83B-E379-4B97-AC02-C33BFD704157,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,NA
CDC7EAFA-D730-46A8-873F-875ABEEAFD1E,I--INVESTIGATION PENDING,NA,MONDAY,MALE,1,1
77C43140-EEDB-4450-8626-615C11776E45,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,MALE,2,1
1DB78341-3AE1-4FAA-BD1E-28A548F0B8A5,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,5,NA
4F7F71BE-64AB-4A76-8A30-ACCCB09432B2,J--CLOSED,2 - WINDOW,SUNDAY,FEMALE,1,1
7C9FFF31-823A-4EE7-9C47-F8F7F8C653E6,Z--EARLY CLOSED,1 - DOOR,FRIDAY,FEMALE,1,NA
1ABFFFF5-FCB7-452C-8BD5-84BBED99DFEC,Z--EARLY CLOSED,NA,MONDAY,MALE,1,NA
78F91BD0-B45F-474A-A3FE-E95294EE94D2,Z--EARLY CLOSED,NA,FRIDAY,FEMALE,2,3
908E25A3-3411-4BEC-8F7D-D6F230768235,Z--EARLY CLOSED,NA,NA,MALE,1,NA
900172A0-7961-4253-873E-8F180CA5ED0D,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,1
78401D51-7FB6-4998-9C56-7F9C5B5633F3,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,NA
75747934-BF28-436F-BFBA-1FB83BDFFD76,NA,NA,FRIDAY,MALE,2,5
C029D592-35D2-46F1-B504-95E6580DCE7D,J--CLOSED,NA,THURSDAY,MALE,1,NA
D4711DB9-F8A0-445C-8FE0-3F91E56693B4,J--CLOSED,NA,SUNDAY,MALE,1,1
71E0621B-156F-48EA-88C4-02BBCB370700,D--VICTIM REFUSED TO COOPERATE,NA,WEDNESDAY,MALE,1,6
D82B0C4B-9857-47CC-8373-73E9171B9170,F--CLEARED BY ARREST - ADULT,NA,TUESDAY,MALE,2,NA
FC08DABF-ABA4-473D-BC78-BDCA30B0EB84,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,NA,1,NA
29AAF26A-AECD-4510-B579-58D2321B827B,I--INVESTIGATION PENDING,NA,THURSDAY,MALE,1,1
04033AEA-040E-4033-B571-D94D6F02A63C,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,NA,1,1
BA33CD0F-136A-4B09-B2A0-4BFC1DF7D1C0,I--INVESTIGATION PENDING,NA,TUESDAY,NA,6,1
22E670BB-5CD5-4929-A366-DAE1158F4359,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,NA
87624708-B5E4-47CF-B2A9-E85DF70E3A9B,Z--EARLY CLOSED,NA,SUNDAY,MALE,1,NA
60B36A82-ED2A-4C4E-B605-BA213BDEF122,I--INVESTIGATION PENDING,NA,MONDAY,FEMALE,4,1
C4EC1DDC-6446-402E-9180-D2B37A648104,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,1,NA
2F26004A-BF3F-41C2-8D03-50A5BD7722C5,Z--EARLY CLOSED,NA,TUESDAY,FEMALE,1,NA
AABDD7B1-BD70-4C70-BD72-EF89DCF2EA84,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,3
766ED388-2B95-4919-8D61-5AEDD3F2AB68,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,2,3
DE9D77EF-7250-4597-A4BA-5201D874C1E1,NA,NA,SATURDAY,FEMALE,1,1
EFE61CC1-49CF-4B2B-8BE5-E563DBA67B91,Z--EARLY CLOSED,NA,WEDNESDAY,FEMALE,1,NA
4C1FC11D-125E-4592-B741-43928C83855B,Z--EARLY CLOSED,NA,THURSDAY,MALE,3,1
ADEC53AF-AA86-4C5B-89F9-621957676E71,Z--EARLY CLOSED,NA,FRIDAY,FEMALE,1,NA
22FCD222-9346-46AA-83B6-743B9DA11FC3,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,1,1
A4C84DC8-C2B9-4EF5-B038-937DCB14BA5D,J--CLOSED,NA,SUNDAY,NA,1,4
FB8A4009-EA9B-47A2-908F-F5F7AE53F4A7,H--WARRANT ISSUED,NA,SATURDAY,FEMALE,1,1
8A14A0D8-BDF3-46D2-8076-97546E68B447,Z--EARLY CLOSED,NA,THURSDAY,MALE,1,NA
91D2A874-FAB6-428A-A0F5-5F158FB89424,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,NA,1,NA
7F83F67B-9FC2-4DC5-9DA6-D016D308BAC1,H--WARRANT ISSUED,NA,WEDNESDAY,FEMALE,2,1
2D063E41-1F9D-4F25-8215-E22296F39274,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,1,NA
ACD56E32-2CB5-43F7-8CBC-734C0BAD2D5F,Z--EARLY CLOSED,NA,TUESDAY,MALE,1,1
09E9B221-4F76-4DEA-B906-FB58BDA4A9FC,K--UNFOUNDED,NA,THURSDAY,FEMALE,1,NA
2E465336-516B-45FE-8EF0-C3EB5BD61904,G--CLEARED BY ARREST - JUVENILE,NA,SATURDAY,FEMALE,1,NA
981EBB76-D90D-4156-B940-F1C8F8668057,I--INVESTIGATION PENDING,5 - OTHER,MONDAY,FEMALE,126,NA
AC179D98-4217-4AB3-AF36-2A96E2E68778,Z--EARLY CLOSED,NA,MONDAY,FEMALE,1,NA
53C3A603-4521-48D9-9B97-D87718E93B1E,D--VICTIM REFUSED TO COOPERATE,NA,SUNDAY,FEMALE,1,1
5E74FF41-DA97-497B-8200-71EDF104D3A9,A--DEATH OF OFFENDER,NA,SATURDAY,MALE,2,1
D28EEF88-442A-4B21-B288-9AC65D5043A3,F--CLEARED BY ARREST - ADULT,NA,SUNDAY,FEMALE,1,1
A6D245AA-8F71-446D-8C74-C5C1622CD11E,Z--EARLY CLOSED,NA,THURSDAY,FEMALE,2,NA
0B78DF3D-A883-4DC3-A7F7-12FA856198D8,F--CLEARED BY ARREST - ADULT,NA,SATURDAY,FEMALE,1,NA
31A641B4-1DE5-4F22-B6AD-DC33967B8D6C,Z--EARLY CLOSED,NA,TUESDAY,FEMALE,1,1
1D0E2ED7-8EFB-4C8F-B3BA-3A9F40A8EEB5,Z--EARLY CLOSED,2 - WINDOW,THURSDAY,NA,1,3
374FB334-DD63-4AFC-B72A-150162503B81,K--UNFOUNDED,NA,SUNDAY,NA,1,1
F7F7813A-4725-4679-85EC-E447BDDA9DED,H--WARRANT ISSUED,NA,SATURDAY,NA,1,1
B5BBE0CB-579E-406A-846D-E76003B243D1,F--CLEARED BY ARREST - ADULT,NA,FRIDAY,FEMALE,1,NA
99E1FFF5-4FBE-4F8F-B65D-0E15A51075E3,J--CLOSED,NA,TUESDAY,FEMALE,1,1
E8E826DF-E10B-4ABA-B532-F4C3CA8DA989,Z--EARLY CLOSED,NA,WEDNESDAY,FEMALE,1,NA
665F30DA-219F-4986-B743-14F56DAB0D2B,G--CLEARED BY ARREST - JUVENILE,NA,MONDAY,MALE,1,NA
855133A9-788C-48FA-AF6A-EACDA73C8D59,Z--EARLY CLOSED,NA,FRIDAY,NA,1,1
0280893D-7FDA-419F-8F35-69F450F77F2F,Z--EARLY CLOSED,NA,FRIDAY,MALE,2,NA
A92B05DA-4C16-4DCF-934D-595B6F172809,Z--EARLY CLOSED,NA,SATURDAY,MALE,1,NA
4CD9138B-092E-4271-AE3A-3F1E6DB07574,Z--EARLY CLOSED,NA,MONDAY,MALE,1,NA
367D8C8B-BFDB-47A5-8F05-FA454E6D68F6,Z--EARLY CLOSED,NA,WEDNESDAY,MALE,5,3
09B7D9EB-9915-4EF2-BDF5-A548BBC4F6A3,J--CLOSED,NA,MONDAY,FEMALE,1,4
5B53D44B-8224-4D2A-BB74-105EC7CDFC04,H--WARRANT ISSUED,NA,WEDNESDAY,FEMALE,1,1
60857464-968D-44B7-92CC-0D5AA13405AA,J--CLOSED,NA,FRIDAY,MALE,1,NA
DF33CF6B-FAEB-4869-8F63-9778F6CCE32C,Z--EARLY CLOSED,1 - DOOR,WEDNESDAY,FEMALE,1,NA
D61A4BDB-CA14-47FD-BB09-7B6EAF4CD8BE,Z--EARLY CLOSED,NA,TUESDAY,FEMALE,3,NA
C73E149B-C076-40CA-A129-35E9FFB163E4,Z--EARLY CLOSED,NA,WEDNESDAY,NA,1,1
751A9335-3885-4FF6-94AD-A20A9354060E,F--CLEARED BY ARREST - ADULT,NA,MONDAY,FEMALE,2,NA
CA9F73C8-D139-411C-92D9-ECA9B7FE5E68,G--CLEARED BY ARREST - JUVENILE,NA,MONDAY,MALE,1,3
B8E606B1-6DBF-4069-9975-6835BD87B97D,G--CLEARED BY ARREST - JUVENILE,NA,FRIDAY,FEMALE,1,NA
981EBB76-D90D-4156-B940-F1C8F8668057,I--INVESTIGATION PENDING,5 - OTHER,MONDAY,UNKNOWN,126,NA
D49CBAA8-E890-489B-9DD4-2E79406EDBFB,F--CLEARED BY ARREST - ADULT,NA,THURSDAY,FEMALE,1,NA
3D5F1460-050F-4A4E-AB01-53201F48078E,F--CLEARED BY ARREST - ADULT,NA,MONDAY,MALE,1,NA
3DE1E228-444F-495E-BD92-7364DBBB5D0E,I--INVESTIGATION PENDING,NA,FRIDAY,FEMALE,1,NA
C0129439-6BF9-4FF5-8F38-583C24E7B215,Z--EARLY CLOSED,NA,SUNDAY,FEMALE,1,NA
BC3BD946-9AC0-4B18-AD04-BDC41F2308F1,J--CLOSED,2 - WINDOW,TUESDAY,FEMALE,1,NA
